G18UU-18142-MONOMER	G18UU-18142		Type IV pili biogenesis protein PilF	
G18UU-18141-MONOMER	G18UU-18141		Dual-specificity RNA methyltransferase RlmN	
G18UU-18140-MONOMER	G18UU-18140		Nucleoside diphosphate kinase	
G18UU-18139-MONOMER	G18UU-18139		donor of Fe2+ and regulator of cysteine desulfurase activity	
G18UU-18138-MONOMER	G18UU-18138		ferredoxin	
G18UU-18137-MONOMER	G18UU-18137		DnaK-like molecular chaperone specific for IscU	
G18UU-18136-MONOMER	G18UU-18136		DnaJ-like molecular chaperone specific for IscU	
G18UU-18135-MONOMER	G18UU-18135		iron-sulfur cluster assembly protein, copper(I) binding	
G18UU-18134-MONOMER	G18UU-18134		scaffold protein involved in iron-sulfur cluster assembly	
G18UU-18133-MONOMER	G18UU-18133		cysteine desulfurase	
G18UU-18132-MONOMER	G18UU-18132		DNA-binding transcriptional dual regulator 2Fe-2S cluster IscR	
G18UU-18131-MONOMER	G18UU-18131		serine acetyltransferase	
G18UU-18130-MONOMER	G18UU-18130		tRNA Cm32/Um32 methyltransferase	
G18UU-18129-MONOMER	G18UU-18129		inositol monophosphatase / glycerol-2-phosphatase	
G18UU-18128-MONOMER	G18UU-18128		putative regulator of flagellation	
G18UU-18127-MONOMER	G18UU-18127		Sec translocation complex subunit SecF	
G18UU-18126-MONOMER	G18UU-18126		Sec Translocation Complex SecD subunit	
G18UU-18125-MONOMER	G18UU-18125		Sec translocation complex subunit YajC	
G18UU-18124-MONOMER	G18UU-18124		queuine tRNA-ribosyltransferase	
G18UU-18123-MONOMER	G18UU-18123		S-adenosylmethionine:tRNA ribosyltransferase-isomerase	
G18UU-18121-MONOMER	G18UU-18121		hypothetical protein	
G18UU-18120-MONOMER	G18UU-18120		Acetyltransferase, GNAT family	
G18UU-18119-MONOMER	G18UU-18119		conserved protein of unknown function	
G18UU-18118-MONOMER	G18UU-18118		conserved membrane protein of unknown function	
G18UU-18117-MONOMER	G18UU-18117		putative phosphonate transport system permease protein PtxC	
G18UU-18116-MONOMER	G18UU-18116		phosphonate ABC transporter, permease protein	
G18UU-18115-MONOMER	G18UU-18115		phosphonates import ATP-binding protein	
G18UU-18114-MONOMER	G18UU-18114		phosphonate transport system-binding protein	
G18UU-18113-MONOMER	G18UU-18113		Selenide, water dikinase	
G18UU-18112-MONOMER	G18UU-18112		tRNA 2-selenouridine synthase	
G18UU-18111-MONOMER	G18UU-18111		conserved exported protein of unknown function	
G18UU-18110-MONOMER	G18UU-18110		conserved membrane protein of unknown function	
G18UU-18109-MONOMER	G18UU-18109		GCN5-related N-acetyltransferase	
G18UU-18108-MONOMER	G18UU-18108		conserved ferredoxin-like protein of unknown function	
G18UU-18107-MONOMER	G18UU-18107		conserved protein of unknown function	
G18UU-18106-MONOMER	G18UU-18106		aminotransferase	
G18UU-18105-MONOMER	G18UU-18105		protoheme IX farnesyltransferase	
G18UU-18104-MONOMER	G18UU-18104		cytochrome bo terminal oxidase subunit IV	
G18UU-18103-MONOMER	G18UU-18103		cytochrome bo terminal oxidase subunit III	
G18UU-18102-MONOMER	G18UU-18102		cytochrome bo terminal oxidase subunit I	
G18UU-18101-MONOMER	G18UU-18101		cytochrome bo terminal oxidase subunit II	
G18UU-18100-MONOMER	G18UU-18100		disulfide bond formation protein B	
G18UU-18099-MONOMER	G18UU-18099		Flavohemoprotein	
G18UU-18098-MONOMER	G18UU-18098		DNA-binding transcriptional dual regulator (NO)	
G18UU-18097-MONOMER	G18UU-18097		putative Surface adhesion protein	
G18UU-18096-MONOMER	G18UU-18096		Outer membrane efflux protein	
G18UU-18095-MONOMER	G18UU-18095		Protein secretion ABC efflux system, permease and ATP-binding protein	
G18UU-18094-MONOMER	G18UU-18094		Protein secretion ABC efflux system, membrane fusion protein	
G18UU-18093-MONOMER	G18UU-18093		putative chemotaxis protein	
G18UU-18092-MONOMER	G18UU-18092		conserved exported protein of unknown function	
G18UU-18091-MONOMER	G18UU-18091		conserved protein of unknown function	
G18UU-18090-MONOMER	G18UU-18090		conserved exported protein of unknown function	
G18UU-18089-MONOMER	G18UU-18089		histidine-specific outer membrane porin D	
G18UU-18088-MONOMER	G18UU-18088		GGDEF domain protein	
G18UU-18087-MONOMER	G18UU-18087		conserved protein of unknown function	
G18UU-18086-MONOMER	G18UU-18086		conserved protein of unknown function	
G18UU-18085-MONOMER	G18UU-18085		fructose PTS permease - IIBC component	
G18UU-18084-MONOMER	G18UU-18084		1-phosphofructokinase monomer	
G18UU-18083-MONOMER	G18UU-18083		Phosphotransferase system, fructose-specific EI/HPr/EIIA components	
G18UU-18082-MONOMER	G18UU-18082		catabolite repressor-activator, DNA-binding transcriptional dual regulator	
G18UU-18081-MONOMER	G18UU-18081		putative hydrolase	
G18UU-18080-MONOMER	G18UU-18080		Inner membrane protein AmpE	
G18UU-18079-MONOMER	G18UU-18079		N-acetyl-anhydromuramyl-L-alanine-amidase	
G18UU-18078-MONOMER	G18UU-18078		conserved protein of unknown function	
G18UU-18077-MONOMER	G18UU-18077		quinolinate phosphoribosyltransferase (decarboxylating) monomer	
G18UU-18076-MONOMER	G18UU-18076		thioredoxin reductase	
G18UU-18075-MONOMER	G18UU-18075		putative cysZ protein, required for sulfate transport	
G18UU-18074-MONOMER	G18UU-18074		conserved protein of unknown function	
G18UU-18073-MONOMER	G18UU-18073		conserved protein of unknown function	
G18UU-18072-MONOMER	G18UU-18072		conserved protein of unknown function	
G18UU-18071-MONOMER	G18UU-18071		Methyl-accepting chemotaxis transducer/sensory box protein	
G18UU-18070-MONOMER	G18UU-18070		Glycosyl transferase, group 1 family protein	
G18UU-18069-MONOMER	G18UU-18069		Glutathione peroxidase	
G18UU-18068-MONOMER	G18UU-18068		FKBP-type peptidyl-prolyl cis-trans isomerase	
G18UU-18067-MONOMER	G18UU-18067		conserved protein of unknown function	
G18UU-18066-MONOMER	G18UU-18066		Phosphate acetyltransferase	
G18UU-18065-MONOMER	G18UU-18065		OmpA/MotB domain-containing protein	
G18UU-18064-MONOMER	G18UU-18064		Metallo-beta-lactamase family protein	
G18UU-18063-MONOMER	G18UU-18063		mRNA interferase	
G18UU-18062-MONOMER	G18UU-18062		PemI-like protein	
G18UU-18061-MONOMER	G18UU-18061		Sensor histidine kinase	
G18UU-18060-MONOMER	G18UU-18060		Response regulator/TPR domain protein	
G18UU-18059-MONOMER	G18UU-18059		Transcriptional regulator, LuxR family	
G18UU-18058-MONOMER	G18UU-18058		conserved exported protein of unknown function	
G18UU-18057-MONOMER	G18UU-18057		conserved exported protein of unknown function	
G18UU-18056-MONOMER	G18UU-18056		Medium-chain-fatty-acid CoA ligase	
G18UU-18055-MONOMER	G18UU-18055		Glycerate dehydrogenase	
G18UU-18054-MONOMER	G18UU-18054		Ribosomal RNA small subunit methyltransferase C	
G18UU-18052-MONOMER	G18UU-18052		conserved membrane protein of unknown function	
G18UU-18051-MONOMER	G18UU-18051		conserved exported protein of unknown function	
G18UU-18050-MONOMER	G18UU-18050		conserved protein of unknown function	
G18UU-18049-MONOMER	G18UU-18049		conserved protein of unknown function	
G18UU-18048-MONOMER	G18UU-18048		conserved protein of unknown function	
G18UU-18047-MONOMER	G18UU-18047		conserved protein of unknown function	
G18UU-18046-MONOMER	G18UU-18046		conserved protein of unknown function	
G18UU-18045-MONOMER	G18UU-18045		conserved protein of unknown function	
G18UU-18044-MONOMER	G18UU-18044		putative Lipoprotein	
G18UU-18043-MONOMER	G18UU-18043		conserved protein of unknown function	
G18UU-18042-MONOMER	G18UU-18042		malate:quinone oxidoreductase	
G18UU-18041-MONOMER	G18UU-18041		conserved protein of unknown function	
G18UU-18040-MONOMER	G18UU-18040		conserved exported protein of unknown function	
G18UU-18039-MONOMER	G18UU-18039		conserved protein of unknown function	
G18UU-18038-MONOMER	G18UU-18038		Hypoxanthine-guanine phosphoribosyltransferase	
G18UU-18037-MONOMER	G18UU-18037		Uracil phosphoribosyltransferase	
G18UU-18036-MONOMER	G18UU-18036		putative uracil permease	
G18UU-18035-MONOMER	G18UU-18035		Ferrochelatase	
G18UU-18034-MONOMER	G18UU-18034		conserved protein with NAD(P)-binding Rossmann-fold domain	
G18UU-18033-MONOMER	G18UU-18033		conserved exported protein of unknown function	
G18UU-18032-MONOMER	G18UU-18032		conserved protein of unknown function	
G18UU-18031-MONOMER	G18UU-18031		Transcriptional regulator, MerR family	
G18UU-18030-MONOMER	G18UU-18030		deoxyribodipyrimidine photolyase	
G18UU-18029-MONOMER	G18UU-18029		conserved protein of unknown function	
G18UU-18028-MONOMER	G18UU-18028		lipid A 3-O-deacylase	
G18UU-18027-MONOMER	G18UU-18027		Glutamate racemase	
G18UU-18026-MONOMER	G18UU-18026		molybdopterin-synthase adenylyltransferase	
G18UU-18025-MONOMER	G18UU-18025		release factor-(glutamine-N5) methyltransferase	
G18UU-18024-MONOMER	G18UU-18024		Peptide chain release factor 1	
G18UU-18023-MONOMER	G18UU-18023		Glutamyl-tRNA reductase	
G18UU-18022-MONOMER	G18UU-18022		phosphatidylcholine synthase	
G18UU-18021-MONOMER	G18UU-18021		conserved protein of unknown function	
G18UU-18020-MONOMER	G18UU-18020		conserved protein of unknown function	
G18UU-18019-MONOMER	G18UU-18019		conserved protein of unknown function	
G18UU-18018-MONOMER	G18UU-18018		conserved protein of unknown function	
G18UU-18017-MONOMER	G18UU-18017		Transferase	
G18UU-18016-MONOMER	G18UU-18016		conserved hypothetical TPR repeat protein	
G18UU-18015-MONOMER	G18UU-18015		Outer-membrane lipoprotein LolB	
G18UU-18014-MONOMER	G18UU-18014		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	
G18UU-18012-MONOMER	G18UU-18012		Ribose-phosphate pyrophosphokinase	
G18UU-18011-MONOMER	G18UU-18011		50S ribosomal protein L25	
G18UU-18010-MONOMER	G18UU-18010		Peptidyl-tRNA hydrolase	
G18UU-18009-MONOMER	G18UU-18009		ribosome-associated potassium-dependent informational ATP/GTPase	
G18UU-18008-MONOMER	G18UU-18008		Sulfate transporter	
G18UU-18007-MONOMER	G18UU-18007		conserved membrane protein of unknown function, DUF2955 family	
G18UU-18006-MONOMER	G18UU-18006		HlyD family secretion protein	
G18UU-18005-MONOMER	G18UU-18005		Outer membrane efflux protein	
G18UU-18004-MONOMER	G18UU-18004		Transporter, PerM family	
G18UU-18003-MONOMER	G18UU-18003		Kef-type potassium/proton antiporter, CPA2 family	
G18UU-18002-MONOMER	G18UU-18002		polyphosphate kinase 2	
G18UU-18001-MONOMER	G18UU-18001		putative hydrolase	
G18UU-18000-MONOMER	G18UU-18000		conserved protein of unknown function	
G18UU-17999-MONOMER	G18UU-17999		Transporter, NCS1 nucleoside transporter family	
G18UU-17998-MONOMER	G18UU-17998		putative Betaine-aldehyde dehydrogenase	
G18UU-17997-MONOMER	G18UU-17997		putative membrane protein	
G18UU-17996-MONOMER	G18UU-17996		fused O(6)-alkylguanine DNA alkyltransferase - transcriptional activator	
G18UU-17995-MONOMER	G18UU-17995		DNA-3-methyladenine glycosylase	
G18UU-17994-MONOMER	G18UU-17994		RNA polymerase sigma-70 factor, ECF subfamily	
G18UU-17993-MONOMER	G18UU-17993		putative Transmembrane sensor	
G18UU-17992-MONOMER	G18UU-17992		Major facilitator family transporter	
G18UU-17991-MONOMER	G18UU-17991		fosmidomycin efflux system	
G18UU-17990-MONOMER	G18UU-17990		putative Transmembrane sensor	
G18UU-17988-MONOMER	G18UU-17988		Transporter, LysE family	
G18UU-17987-MONOMER	G18UU-17987		Transcriptional regulator, LysR family	
G18UU-17986-MONOMER	G18UU-17986		conserved exported protein of unknown function	
G18UU-17985-MONOMER	G18UU-17985		ribosomal-protein-S18-alanine N-acetyltransferase	
G18UU-17984-MONOMER	G18UU-17984		conserved protein of unknown function	
G18UU-17983-MONOMER	G18UU-17983		conserved protein of unknown function	
G18UU-17982-MONOMER	G18UU-17982		conserved protein of unknown function	
G18UU-17981-MONOMER	G18UU-17981		conserved protein of unknown function	
G18UU-17980-MONOMER	G18UU-17980		conserved protein of unknown function	
G18UU-17979-MONOMER	G18UU-17979		Glutamate 5-kinase	
G18UU-17978-MONOMER	G18UU-17978		GTPase Obg	
G18UU-17977-MONOMER	G18UU-17977		50S ribosomal protein L27	
G18UU-17976-MONOMER	G18UU-17976		50S ribosomal protein L21	
G18UU-17975-MONOMER	G18UU-17975		octaprenyl diphosphate synthase	
G18UU-17974-MONOMER	G18UU-17974		conserved protein of unknown function	
G18UU-17973-MONOMER	G18UU-17973		conserved protein of unknown function	
G18UU-17972-MONOMER	G18UU-17972		FKBP-type peptidyl-prolyl cis-trans isomerase	
G18UU-17971-MONOMER	G18UU-17971		conserved protein of unknown function	
G18UU-17970-MONOMER	G18UU-17970		conserved inner membrane protein of unknown function, UPF0114 family	
G18UU-17969-MONOMER	G18UU-17969		conserved protein of unknown function	
G18UU-17968-MONOMER	G18UU-17968		ATP-dependent protease-like protein	
G18UU-17967-MONOMER	G18UU-17967		conserved exported protein of unknown function	
G18UU-17966-MONOMER	G18UU-17966		conserved exported protein of unknown function	
G18UU-17965-MONOMER	G18UU-17965		putative Lipoprotein	
G18UU-17964-MONOMER	G18UU-17964		putative Transcription elongation factor	
G18UU-17963-MONOMER	G18UU-17963		glutamate dehydrogenase, NADP-dependent	
G18UU-17962-MONOMER	G18UU-17962		ADP/ATP ratio sensor and inhibitor of translation	
G18UU-17961-MONOMER	G18UU-17961		conserved protein of unknown function	
G18UU-17960-MONOMER	G18UU-17960		Sensory box protein	
G18UU-17959-MONOMER	G18UU-17959		serine hydroxymethyltransferase	
G18UU-17958-MONOMER	G18UU-17958		Transporter, bile acid/Na+ symporter family	
G18UU-17957-MONOMER	G18UU-17957		Outer membrane ferric siderophore receptor	
G18UU-17956-MONOMER	G18UU-17956		putative Transmembrane sensor	
G18UU-17955-MONOMER	G18UU-17955		RNA polymerase sigma-70 factor, ECF subfamily	
G18UU-17954-MONOMER	G18UU-17954		conserved protein of unknown function	
G18UU-17953-MONOMER	G18UU-17953		putative glyceraldehyde-3-phosphate dehydrogenase	
G18UU-17952-MONOMER	G18UU-17952		homoserine dehydrogenase	
G18UU-17951-MONOMER	G18UU-17951		Transcriptional regulator, AsnC family	
G18UU-17950-MONOMER	G18UU-17950		putative Threonine synthase	
G18UU-17949-MONOMER	G18UU-17949		putative Transcriptional regulator AmpR	
G18UU-17948-MONOMER	G18UU-17948		S-methyl-L-methionine transporter	
G18UU-17947-MONOMER	G18UU-17947		Cystathionine gamma-synthase	
G18UU-17946-MONOMER	G18UU-17946		Homocysteine S-methyltransferase family protein	
G18UU-17945-MONOMER	G18UU-17945		putative Amino acid ABC transporter, periplasmic amino acid-binding protein	
G18UU-17944-MONOMER	G18UU-17944		putative Amino acid ABC transporter, permease protein	
G18UU-17943-MONOMER	G18UU-17943		conserved membrane protein of unknown function	
G18UU-17942-MONOMER	G18UU-17942		Fimbrial protein-related protein	
G18UU-17941-MONOMER	G18UU-17941		putative malate dehydrogenase	
G18UU-17940-MONOMER	G18UU-17940		conserved protein of unknown function	
G18UU-17939-MONOMER	G18UU-17939		Gluconate transporter	
G18UU-17938-MONOMER	G18UU-17938		conserved protein of unknown function	
G18UU-17936-MONOMER	G18UU-17936		Acetyltransferase, GNAT family	
G18UU-17935-MONOMER	G18UU-17935		conserved protein of unknown function	
G18UU-17934-MONOMER	G18UU-17934		MutT/nudix family protein	
G18UU-17933-MONOMER	G18UU-17933		conserved protein of unknown function	
G18UU-17932-MONOMER	G18UU-17932		conserved membrane protein of unknown function	
G18UU-17931-MONOMER	G18UU-17931		conserved protein of unknown function	
G18UU-17930-MONOMER	G18UU-17930		protein of unknown function	
G18UU-17929-MONOMER	G18UU-17929		protein of unknown function	
G18UU-17928-MONOMER	G18UU-17928		conserved membrane protein of unknown function	
G18UU-17927-MONOMER	G18UU-17927		protein of unknown function	
G18UU-17926-MONOMER	G18UU-17926		conserved protein of unknown function	
G18UU-17925-MONOMER	G18UU-17925		protein of unknown function	
G18UU-17924-MONOMER	G18UU-17924		exported protein of unknown function	
G18UU-17923-MONOMER	G18UU-17923		conserved protein of unknown function	
G18UU-17922-MONOMER	G18UU-17922		conserved protein of unknown function	
G18UU-17921-MONOMER	G18UU-17921		conserved exported protein of unknown function	
G18UU-17920-MONOMER	G18UU-17920		conserved protein of unknown function	
G18UU-17919-MONOMER	G18UU-17919		transposase	
G18UU-17918-MONOMER	G18UU-17918		transposase	
G18UU-17917-MONOMER	G18UU-17917		Cold shock DNA-binding domain protein	
G18UU-17916-MONOMER	G18UU-17916		Group II intron-encoding maturase	
G18UU-17914-MONOMER	G18UU-17914		Fimbrial protein	
G18UU-17913-MONOMER	G18UU-17913		Type 4 fimbrial assembly protein PilC	
G18UU-17912-MONOMER	G18UU-17912		leader peptidase/N-methyltransferase	
G18UU-17911-MONOMER	G18UU-17911		Dephospho-CoA kinase	
G18UU-17910-MONOMER	G18UU-17910		DNA gyrase inhibitor YacG	
G18UU-17909-MONOMER	G18UU-17909		conserved membrane protein of unknown function	
G18UU-17908-MONOMER	G18UU-17908		conserved membrane protein of unknown function	
G18UU-17907-MONOMER	G18UU-17907		conserved protein of unknown function	
G18UU-17906-MONOMER	G18UU-17906		conserved protein of unknown function	
G18UU-17905-MONOMER	G18UU-17905		NADH dehydrogenase	
G18UU-17899-MONOMER	G18UU-17899		Chaperone protein ClpB	
G18UU-17898-MONOMER	G18UU-17898		Uncharacterized protein YfiH	
G18UU-17897-MONOMER	G18UU-17897		23S rRNA pseudouridine(1911,1915,1917) synthase	
G18UU-17896-MONOMER	G18UU-17896		Outer membrane protein assembly factor BamD	
G18UU-17895-MONOMER	G18UU-17895		conserved protein of unknown function	
G18UU-17894-MONOMER	G18UU-17894		GntR family transcriptional regulator	
G18UU-17893-MONOMER	G18UU-17893		Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein	
G18UU-17892-MONOMER	G18UU-17892		Branched-chain amino acid ABC transporter, permease protein	
G18UU-17891-MONOMER	G18UU-17891		Branched-chain amino acid ABC transporter, permease protein	
G18UU-17890-MONOMER	G18UU-17890		Branched-chain amino acid ABC transporter, ATP binding protein	
G18UU-17889-MONOMER	G18UU-17889		Branched-chain amino acid ABC transporter, ATP-binding protein	
G18UU-17888-MONOMER	G18UU-17888		putative N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1	
G18UU-17887-MONOMER	G18UU-17887		Amidase family protein	
G18UU-17886-MONOMER	G18UU-17886		FAD-dependent glycine/D-amino acid oxidase	
G18UU-17885-MONOMER	G18UU-17885		Type IV pili biogenesis protein PilE	
G18UU-17884-MONOMER	G18UU-17884		conserved exported protein of unknown function	
G18UU-17883-MONOMER	G18UU-17883		conserved exported protein of unknown function	
G18UU-17882-MONOMER	G18UU-17882		putative type 4 fimbrial biogenesis protein	
G18UU-17881-MONOMER	G18UU-17881		putative Type IV pili biogenesis protein FimT	
G18UU-17880-MONOMER	G18UU-17880		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	
G18UU-17879-MONOMER	G18UU-17879		peptidylprolyl isomerase	
G18UU-17878-MONOMER	G18UU-17878		Lipoprotein signal peptidase	
G18UU-17877-MONOMER	G18UU-17877		Isoleucine--tRNA ligase	
G18UU-17876-MONOMER	G18UU-17876		bifunctional riboflavin kinase / FMN adenylyltransferaseFMN adenylyltransferase	
G18UU-17875-MONOMER	G18UU-17875		lipid II flippase	
G18UU-17874-MONOMER	G18UU-17874		30S ribosomal protein S20	
G18UU-17873-MONOMER	G18UU-17873		paraquat-inducible protein B	
G18UU-17872-MONOMER	G18UU-17872		paraquat-inducible protein A	
G18UU-17871-MONOMER	G18UU-17871		paraquat-inducible protein A	
G18UU-17865-MONOMER	G18UU-17865		methylmalonate-semialdehyde dehydrogenase	
G18UU-17864-MONOMER	G18UU-17864		Omega-amino acid--pyruvate aminotransferase	
G18UU-17863-MONOMER	G18UU-17863		Transcriptional regulator, LysR family	
G18UU-17862-MONOMER	G18UU-17862		Transcriptional regulator, TetR family	
G18UU-17861-MONOMER	G18UU-17861		putative ribosome-binding factor	
G18UU-17860-MONOMER	G18UU-17860		Oxidoreductase, short chain dehydrogenase/reductase family	
G18UU-17859-MONOMER	G18UU-17859		Adenine deaminase	
G18UU-17858-MONOMER	G18UU-17858		Transcriptional regulator, ArsR family	
G18UU-17857-MONOMER	G18UU-17857		protein of unknown function	
G18UU-17856-MONOMER	G18UU-17856		Bcr/CflA family multidrug resistance transporter	
G18UU-17855-MONOMER	G18UU-17855		putative copper-binding chaperone	
G18UU-17854-MONOMER	G18UU-17854		conserved exported protein of unknown function	
G18UU-17853-MONOMER	G18UU-17853		cadmium translocating P-type ATPase	
G18UU-17852-MONOMER	G18UU-17852		putative metal-sensitive transcriptional regulator, MerR family	
G18UU-17851-MONOMER	G18UU-17851		Methyl-accepting chemotaxis transducer	
G18UU-17850-MONOMER	G18UU-17850		Transcriptional regulator, AraC family	
G18UU-17849-MONOMER	G18UU-17849		Thiolase family protein	
G18UU-17848-MONOMER	G18UU-17848		3-oxoacyl-(Acyl-carrier-protein) reductase	
G18UU-17847-MONOMER	G18UU-17847		MaoC domain protein	
G18UU-17846-MONOMER	G18UU-17846		conserved protein of unknown function	
G18UU-17845-MONOMER	G18UU-17845		putative Methyltransferase	
G18UU-17844-MONOMER	G18UU-17844		conserved protein of unknown function	
G18UU-17843-MONOMER	G18UU-17843		putative Lipoprotein	
G18UU-17842-MONOMER	G18UU-17842		conserved membrane protein of unknown function	
G18UU-17841-MONOMER	G18UU-17841		DNA-binding response regulator, LuxR family	
G18UU-17840-MONOMER	G18UU-17840		conserved protein of unknown function	
G18UU-17839-MONOMER	G18UU-17839		peptidoglycan glycosyltransferase	
G18UU-17838-MONOMER	G18UU-17838		conserved membrane protein of unknown function	
G18UU-17837-MONOMER	G18UU-17837		lipoprotein of unknown function	
G18UU-17836-MONOMER	G18UU-17836		MATE efflux family protein	
G18UU-17835-MONOMER	G18UU-17835		conserved protein of unknown function	
G18UU-17834-MONOMER	G18UU-17834		Biosynthetic arginine decarboxylase	
G18UU-17833-MONOMER	G18UU-17833		translation-related factor	
G18UU-17832-MONOMER	G18UU-17832		putative enzyme	
G18UU-17831-MONOMER	G18UU-17831		conserved protein of unknown function	
G18UU-17830-MONOMER	G18UU-17830		Response regulator	
G18UU-17829-MONOMER	G18UU-17829		Methyl-accepting chemotaxis protein CtpL	
G18UU-17828-MONOMER	G18UU-17828		thiol/disulfide interchange protein 1	
G18UU-17827-MONOMER	G18UU-17827		3-dehydroquinate dehydratase 1, type II	
G18UU-17826-MONOMER	G18UU-17826		acetyl-CoA carboxylase - biotin carboxyl carrier subunit	
G18UU-17825-MONOMER	G18UU-17825		acetyl-CoA carboxylase - biotin carboxylase subunit	
G18UU-17824-MONOMER	G18UU-17824		Acetoin catabolism regulatory protein	
G18UU-17823-MONOMER	G18UU-17823		Acetoin catabolism protein	
G18UU-17822-MONOMER	G18UU-17822		Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha	
G18UU-17821-MONOMER	G18UU-17821		Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta	
G18UU-17820-MONOMER	G18UU-17820		Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system	
G18UU-17819-MONOMER	G18UU-17819		2,3-butanediol dehydrogenase	
G18UU-17818-MONOMER	G18UU-17818		MORN domain protein	
G18UU-17817-MONOMER	G18UU-17817		conserved protein of unknown function	
G18UU-17816-MONOMER	G18UU-17816		putative Lipoprotein	
G18UU-17815-MONOMER	G18UU-17815		putative phenylacrylic acid decarboxylase, padA1	
G18UU-17814-MONOMER	G18UU-17814		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase	
G18UU-17813-MONOMER	G18UU-17813		sigma-54 dependent transcriptional regulator	
G18UU-17812-MONOMER	G18UU-17812		aldehyde dehydrogenase	
G18UU-17811-MONOMER	G18UU-17811		Ethanolamine transporter	
G18UU-17810-MONOMER	G18UU-17810		ethanolamine ammonia-lyase, alpha-subunit	
G18UU-17809-MONOMER	G18UU-17809		ethanolamine ammonia-lyase, beta-subunit	
G18UU-17808-MONOMER	G18UU-17808		Acetyltransferase, GNAT family	
G18UU-17807-MONOMER	G18UU-17807		conserved inner membrane protein	
G18UU-17806-MONOMER	G18UU-17806		glucose-regulated peptidase	
G18UU-17805-MONOMER	G18UU-17805		inorganic pyrophosphatase	
G18UU-17804-MONOMER	G18UU-17804		putative transcriptional regulator	
G18UU-17803-MONOMER	G18UU-17803		conserved protein of unknown function	
G18UU-17802-MONOMER	G18UU-17802		Outer membrane ferric siderophore receptor	
G18UU-17801-MONOMER	G18UU-17801		putative Transcriptional regulator PfeR	
G18UU-17800-MONOMER	G18UU-17800		histidine kinase	
G18UU-17799-MONOMER	G18UU-17799		conserved exported protein of unknown function	
G18UU-17798-MONOMER	G18UU-17798		hypothetical protein	
G18UU-17796-MONOMER	G18UU-17796		3,4-dihydroxy-2-butanone 4-phosphate synthase	
G18UU-17795-MONOMER	G18UU-17795		Exodeoxyribonuclease 7 small subunit	
G18UU-17794-MONOMER	G18UU-17794		farnesyl diphosphate synthase	
G18UU-17793-MONOMER	G18UU-17793		1-deoxyxylulose-5-phosphate synthase	
G18UU-17792-MONOMER	G18UU-17792		transposase	
G18UU-17791-MONOMER	G18UU-17791		TonB-dependent receptor, B12 family	
G18UU-17790-MONOMER	G18UU-17790		putative Periplasmic cobalamin-binding protein HutB	
G18UU-17789-MONOMER	G18UU-17789		conserved membrane protein of unknown function	
G18UU-17788-MONOMER	G18UU-17788		GTP cyclohydrolase-2	
G18UU-17787-MONOMER	G18UU-17787		conserved exported protein of unknown function	
G18UU-17786-MONOMER	G18UU-17786		phosphatidylglycerophosphatase A	
G18UU-17785-MONOMER	G18UU-17785		thiamin monophosphate kinase	
G18UU-17784-MONOMER	G18UU-17784		transcription antitermination protein	
G18UU-17783-MONOMER	G18UU-17783		6,7-dimethyl-8-ribityllumazine synthase	
G18UU-17782-MONOMER	G18UU-17782		3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II	
G18UU-17781-MONOMER	G18UU-17781		Riboflavin synthase	
G18UU-17780-MONOMER	G18UU-17780		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase	
G18UU-17779-MONOMER	G18UU-17779		DNA-binding transcriptional repressor NrdR-Zn2+-ATP/dATP	
G18UU-17778-MONOMER	G18UU-17778		hypothetical protein	
G18UU-17777-MONOMER	G18UU-17777		putative methyltransferase	
G18UU-17776-MONOMER	G18UU-17776		Thioredoxin	
G18UU-17775-MONOMER	G18UU-17775		conserved protein of unknown function	
G18UU-17774-MONOMER	G18UU-17774		conserved exported protein of unknown function	
G18UU-17773-MONOMER	G18UU-17773		putative ABC efflux transporter, ATP-binding protein	
G18UU-17772-MONOMER	G18UU-17772		putative ABC efflux transporter, permease protein	
G18UU-17771-MONOMER	G18UU-17771		conserved protein of unknown function	
G18UU-17770-MONOMER	G18UU-17770		Outer membrane protein OprG	
G18UU-17769-MONOMER	G18UU-17769		Major facilitator family transporter	
G18UU-17768-MONOMER	G18UU-17768		conserved protein of unknown function	
G18UU-17767-MONOMER	G18UU-17767		NAD-dependent epimerase/dehydratase family protein	
G18UU-17766-MONOMER	G18UU-17766		dTDP-4-rhamnose reductase-related protein	
G18UU-17765-MONOMER	G18UU-17765		conserved protein of unknown function	
G18UU-17764-MONOMER	G18UU-17764		Transcriptional regulator, Cro/CI family	
G18UU-17763-MONOMER	G18UU-17763		Sodium/alanine symporter	
G18UU-17762-MONOMER	G18UU-17762		type 1 L-asparaginase	
